date,time,dt0,enddate,endtime,angle,width,speed,speedsigma,min_speed,max_speed,type,quality
2017/10/11,23:24:07.442,1,2017/10/12,00:48:08.883,306,14,520,10,504,520,CME,1
2017/10/12,08:48:07.551,1,2017/10/12,11:00:07.459,314,10,355,28,311,403,CME,1
2017/10/12,23:24:08.943,1,2017/10/13,00:48:07.485,312,18,383,46,300,466,CME,1
2017/10/13,09:48:07.412,1,2017/10/13,11:48:07.528,327,16,284,36,240,351,CME,1
2017/10/14,15:12:10.750,3,2017/10/14,20:00:07.551,64,14,255,120,116,434,CME,1
2017/10/15,14:47:39.942,0,2017/10/15,17:13:48.641,94,14,254,88,140,394,CME,1
2017/10/16,11:51:39.164,2,2017/10/16,16:06:31.095,97,20,293,126,144,505,CME,1
2017/10/16,13:46:35.784,1,2017/10/16,14:07:30.069,97,32,290,20,243,322,CME,1
2017/10/16,18:43:19.287,2,2017/10/16,20:38:17.106,297,16,1236,387,512,1673,CME,1
2017/10/16,21:30:38.270,2,2017/10/16,23:56:59.668,100,54,365,71,255,491,CME,1
2017/10/17,03:26:01.072,1,2017/10/17,05:31:27.136,98,50,522,242,292,1212,CME,1
2017/10/17,10:03:22.447,1,2017/10/17,11:37:57.182,60,6,463,71,387,583,CME,1
2017/10/17,13:22:33.509,3,2017/10/17,16:09:54.293,93,76,411,74,250,538,CME,1
2017/10/18,05:48:07.470,11,2017/10/18,11:24:07.837,78,126,600,230,211,1201,CME,1
2017/10/18,06:24:07.445,1,2017/10/18,08:00:07.479,264,14,765,240,318,1041,CME,1
2017/10/18,08:48:07.545,1,2017/10/18,10:36:08.170,264,10,651,168,416,892,CME,1
2017/10/18,11:36:07.729,2,2017/10/18,12:24:07.696,63,24,159,382,100,892,CME,1
2017/10/18,13:36:14.333,5,2017/10/18,16:12:08.037,72,34,299,188,100,710,CME,1
2017/10/18,15:24:07.471,1,2017/10/18,16:12:08.037,80,10,508,6,504,520,CME,1
2017/10/18,21:24:08.322,1,2017/10/18,21:48:07.705,75,20,612,838,127,1953,CME,1
2017/10/18,22:36:08.172,1,2017/10/18,22:36:08.172,72,10,294,117,114,408,CME,1
2017/10/19,04:36:07.422,2,2017/10/19,06:36:07.438,74,6,548,316,395,1157,CME,1
2017/10/19,04:48:09.514,3,2017/10/19,07:24:07.405,108,6,339,439,223,1201,CME,1
2017/10/19,11:36:07.531,1,2017/10/19,14:48:08.098,79,12,286,18,256,315,CME,1
2017/10/19,15:24:09.073,1,2017/10/19,19:12:09.114,33,56,201,37,149,297,CME,1
2017/10/20,07:36:08.099,3,2017/10/20,08:00:07.382,76,6,277,842,109,1953,CME,1
2017/10/21,00:00:07.426,5,2017/10/21,06:24:07.460,94,86,337,77,194,492,CME,1
2017/10/21,19:12:09.127,1,2017/10/21,23:24:07.452,67,8,251,51,195,325,CME,1
2017/11/03,02:48:08.746,5,2017/11/03,09:24:25.371,261,32,180,56,102,314,CME,1
2017/11/04,12:24:08.648,1,2017/11/04,14:48:07.548,62,14,200,26,166,240,CME,1
2017/11/08,22:00:07.419,8,2017/11/09,03:12:11.503,263,40,144,25,99,176,CME,1
2017/11/10,06:53:59.239,4,2017/11/10,12:48:08.795,288,42,240,73,187,431,CME,1
2017/11/10,08:12:07.593,6,2017/11/10,14:48:07.413,94,78,258,57,168,381,CME,1
2017/11/11,02:24:07.533,9,2017/11/11,02:24:07.533,302,26,153,35,123,236,CME,1
2017/11/12,13:36:08.475,2,2017/11/12,17:00:07.434,304,10,297,28,256,318,CME,1
2017/11/15,12:12:07.418,2,2017/11/15,16:48:07.527,291,20,150,62,107,306,CME,1
2017/11/15,16:00:07.761,1,2017/11/15,18:24:07.461,302,6,115,38,104,191,CME,1
2017/11/16,13:36:07.667,1,2017/11/16,16:00:07.367,108,14,818,405,226,1488,CME,1
2017/11/16,20:12:08.093,3,2017/11/17,00:48:07.502,102,66,278,42,175,355,CME,1
2017/11/16,20:12:08.093,1,2017/11/17,01:36:07.669,106,14,169,36,102,194,CME,1
2017/11/16,23:12:07.469,1,2017/11/17,01:25:22.977,114,18,388,35,343,428,CME,1
2017/11/19,01:25:24.991,1,2017/11/19,05:36:07.618,262,14,204,36,135,259,CME,1
2017/11/19,03:48:07.492,2,2017/11/19,06:36:07.376,257,8,264,72,221,400,CME,1
2017/11/21,11:12:08.374,1,2017/11/21,12:36:07.516,94,6,1183,472,694,1953,CME,1
2017/11/21,13:25:43.081,6,2017/11/21,19:48:07.816,75,36,297,131,119,500,CME,1
2017/11/21,20:00:08.008,1,2017/11/22,01:25:44.382,88,6,219,436,114,1085,CME,1
2017/11/21,20:00:08.008,2,2017/11/22,00:48:07.408,89,8,271,91,126,359,CME,1
2017/11/22,20:00:07.409,3,2017/11/22,23:48:08.351,286,14,258,121,103,405,CME,1
2017/11/23,07:12:07.443,1,2017/11/23,09:12:11.760,55,20,718,212,520,1250,CME,1
2017/11/25,06:48:07.538,3,2017/11/25,11:36:07.438,65,88,303,26,241,341,CME,1
2017/11/29,17:48:07.409,10,2017/11/29,21:12:10.668,297,40,109,8,101,127,CME,1
2017/11/29,21:12:10.668,1,2017/11/30,01:26:16.394,278,6,132,62,103,252,CME,1
2017/11/29,23:36:07.569,1,2017/11/30,01:48:07.578,268,18,517,258,106,801,CME,1
2017/12/04,21:24:08.441,1,2017/12/05,00:48:07.800,259,16,366,56,254,422,CME,1
2017/12/05,11:48:07.444,0,2017/12/05,14:09:28.973,275,12,414,71,309,520,CME,1
2017/12/05,14:09:28.973,1,2017/12/05,16:24:07.480,260,10,331,64,274,440,CME,1
2017/12/06,02:12:07.475,3,2017/12/06,06:12:07.608,80,14,728,684,277,1953,CME,1
2017/12/06,02:24:07.566,1,2017/12/06,06:12:07.608,82,14,258,67,170,359,CME,1
2017/12/06,13:36:16.802,0,2017/12/06,15:36:07.419,241,8,1059,511,244,1096,CME,1
2017/12/07,23:36:07.491,2,2017/12/08,05:48:07.435,293,72,170,54,89,309,CME,1
2017/12/08,00:00:08.475,2,2017/12/08,07:48:07.452,273,8,126,22,89,140,CME,1
2017/12/08,00:12:07.466,2,2017/12/08,08:24:08.427,268,6,96,63,94,223,CME,1
2017/12/08,16:24:07.460,1,2017/12/08,18:24:07.577,262,6,663,423,214,1077,CME,1
2017/12/13,01:36:14.019,1,2017/12/13,03:48:07.427,59,8,231,16,210,251,CME,1
2017/12/13,01:36:14.019,1,2017/12/13,06:00:07.436,67,8,215,27,166,229,CME,1
2017/12/14,15:24:07.450,1,2017/12/14,17:36:08.559,80,6,353,12,334,363,CME,1
2017/12/14,22:24:08.294,3,2017/12/15,03:12:10.894,79,12,385,74,259,416,CME,1
2017/12/15,11:00:07.571,1,2017/12/15,11:00:07.571,257,12,120,9,103,133,CME,1
2017/12/15,14:24:07.530,4,2017/12/15,20:00:07.597,115,52,202,21,157,249,CME,1
2017/12/15,15:12:10.697,3,2017/12/15,18:12:07.572,253,60,146,17,115,190,CME,1
2017/12/17,08:48:07.970,2,2017/12/17,14:00:07.555,80,18,223,109,105,452,CME,1
2017/12/19,00:12:07.955,2,2017/12/19,05:36:08.431,65,24,250,96,110,496,CME,1
2017/12/21,06:48:08.292,4,2017/12/21,11:36:07.592,269,32,1077,492,334,1953,CME,1
2017/12/21,10:36:07.535,2,2017/12/21,14:12:07.585,276,6,744,540,260,1644,CME,1
2017/12/21,21:12:10.695,2,2017/12/22,01:36:15.413,285,12,272,78,116,334,CME,1
2017/12/29,12:48:08.897,1,2017/12/29,14:48:07.515,291,12,391,152,217,626,CME,1
2018/01/04,03:24:08.289,1,2018/01/04,03:36:07.781,276,6,131,16,112,157,CME,1
2018/01/16,17:24:07.577,1,2018/01/16,21:24:07.711,255,12,183,54,100,218,CME,1
2018/01/16,17:24:07.577,1,2018/01/16,21:24:07.711,258,18,329,213,115,801,CME,1
2018/01/21,03:12:10.901,1,2018/01/21,06:12:07.652,242,10,183,48,105,237,CME,1
2018/01/21,03:12:10.901,1,2018/01/21,06:12:07.652,248,6,864,350,452,1420,CME,1
2018/01/21,06:12:07.652,1,2018/01/21,06:12:07.652,253,12,390,88,263,529,CME,1
2018/01/22,03:24:07.497,1,2018/01/22,05:12:08.422,251,64,625,348,411,1524,CME,1
2018/01/22,03:24:07.497,1,2018/01/22,05:36:07.706,313,20,644,184,276,762,CME,1
2018/01/22,03:24:07.497,1,2018/01/22,05:12:08.422,250,6,139,17,120,163,CME,1
2018/01/22,05:36:07.706,1,2018/01/22,06:48:09.056,252,6,336,87,206,411,CME,1
2018/01/28,18:12:07.633,1,2018/01/28,21:17:35.619,297,24,236,36,175,267,CME,1
2018/02/04,21:38:38.395,2,2018/02/05,02:36:07.489,106,14,191,56,118,313,CME,1
2018/02/04,21:38:38.395,2,2018/02/05,02:36:07.489,108,18,294,114,104,504,CME,1
2018/02/12,00:48:08.333,1,2018/02/12,07:00:07.576,236,14,296,70,263,434,CME,1
2018/02/12,01:25:20.008,2,2018/02/12,04:24:08.784,279,104,425,96,253,639,CME,1
2018/02/12,03:12:10.734,0,2018/02/12,04:48:07.768,358,10,363,49,309,422,CME,1
2018/02/12,03:12:10.734,1,2018/02/12,05:36:07.434,184,14,364,57,264,446,CME,1
2018/02/12,04:00:07.500,1,2018/02/12,04:12:07.493,258,10,303,129,166,446,CME,1
2018/02/17,03:48:07.431,2,2018/02/17,06:12:07.431,271,8,170,14,169,195,CME,1
2018/02/19,15:48:07.435,4,2018/02/19,20:48:07.426,259,68,250,45,147,347,CME,1
2018/02/24,23:48:08.350,6,2018/02/25,02:48:07.825,287,16,125,9,116,141,CME,1
2018/02/28,15:12:10.913,1,2018/02/28,16:36:07.589,281,20,381,123,191,612,CME,1
2018/03/02,01:25:42.987,5,2018/03/02,05:12:07.531,271,40,390,145,122,728,CME,1
2018/03/05,08:00:07.678,1,2018/03/05,08:00:07.678,266,22,319,83,222,433,CME,1
2018/03/11,23:48:38.145,1,2018/03/12,03:36:07.687,99,8,286,88,121,315,CME,1
2018/03/12,13:48:07.561,2,2018/03/12,18:36:07.534,85,16,228,49,146,289,CME,1
2018/03/24,11:00:07.502,1,2018/03/24,14:12:07.482,263,64,390,133,294,726,CME,1
2018/03/24,11:36:07.398,1,2018/03/24,14:48:08.257,252,10,501,379,459,1157,CME,1
2018/03/25,17:48:07.530,2,2018/03/25,20:36:07.414,262,42,440,82,241,520,CME,1
2018/03/26,11:12:07.604,1,2018/03/26,13:48:07.396,100,18,202,51,132,306,CME,1
2018/03/27,01:36:13.783,1,2018/03/27,04:00:07.483,259,48,393,51,297,500,CME,1
2018/03/27,05:00:07.441,2,2018/03/27,08:48:07.482,100,46,237,54,187,413,CME,1
2018/03/28,12:00:07.446,1,2018/03/28,16:48:07.446,110,26,256,110,121,488,CME,1
2018/03/28,12:00:07.446,3,2018/03/28,17:12:07.429,103,12,167,102,132,390,CME,1
2018/03/29,10:24:07.812,1,2018/03/29,10:24:07.812,75,12,100,6,99,113,CME,1
2018/03/29,15:12:12.010,2,2018/03/29,16:36:08.252,72,10,144,15,121,168,CME,1
2018/03/30,08:48:24.676,2,2018/03/30,11:00:07.484,92,46,343,129,156,625,CME,1
2018/03/30,18:12:07.795,1,2018/03/30,21:36:07.634,81,16,372,365,217,1117,CME,1
2018/03/30,18:48:07.570,1,2018/03/30,20:36:07.696,105,16,259,10,237,267,CME,1
2018/03/31,02:48:08.637,0,2018/03/31,04:24:07.670,109,16,261,1,261,263,CME,1
2018/03/31,02:48:08.637,1,2018/03/31,05:00:07.445,80,10,257,58,184,372,CME,1
2018/03/31,08:24:07.409,1,2018/03/31,12:48:07.524,110,14,208,21,184,242,CME,1
2018/03/31,09:48:07.444,2,2018/03/31,12:48:07.524,97,60,328,47,248,440,CME,1
2018/04/11,02:24:07.469,6,2018/04/11,06:24:07.402,259,24,200,59,105,279,CME,1
2018/04/14,20:00:07.669,3,2018/04/15,00:24:07.985,97,28,312,179,124,694,CME,1
2018/04/15,00:36:07.477,1,2018/04/15,02:00:07.418,97,28,361,82,246,480,CME,1
2018/04/15,05:48:07.460,1,2018/04/15,08:48:07.540,96,34,334,56,223,422,CME,1
2018/04/17,07:00:07.605,3,2018/04/17,08:36:09.038,250,34,378,160,106,558,CME,1
2018/04/17,07:00:07.605,3,2018/04/17,12:36:07.471,243,32,243,226,132,868,CME,1
2018/04/21,10:12:07.420,1,2018/04/21,13:36:12.079,263,8,173,58,104,262,CME,1
2018/04/26,02:48:07.561,2,2018/04/26,06:24:07.410,88,14,434,65,306,466,CME,1
2018/05/03,17:12:07.423,1,2018/05/03,19:48:07.415,100,126,381,100,257,608,CME,1
2018/05/03,17:48:07.598,1,2018/05/03,20:36:09.081,247,32,321,46,217,376,CME,1
2018/05/09,15:24:07.568,1,2018/05/09,18:48:07.440,244,14,678,243,416,1007,CME,1
2018/05/09,16:12:07.638,2,2018/05/09,21:16:00.347,252,10,303,154,181,589,CME,1
2018/05/11,15:48:07.568,1,2018/05/11,19:48:07.417,244,6,317,113,303,543,CME,1
2018/05/18,04:28:14.270,2,2018/05/18,10:36:07.615,253,28,254,71,105,362,CME,1
2018/05/19,02:12:07.815,0,2018/05/19,02:36:08.798,73,12,118,6,107,123,CME,1
2018/05/19,08:24:08.657,1,2018/05/19,10:24:07.474,71,12,149,12,132,167,CME,1
2018/05/19,14:36:07.799,1,2018/05/19,14:36:07.799,112,6,104,28,100,161,CME,1
2018/05/20,09:36:07.508,2,2018/05/20,14:12:07.516,282,6,119,92,103,303,CME,1
2018/05/21,04:24:07.425,1,2018/05/21,05:36:07.475,88,6,428,4,422,434,CME,1
2018/05/21,06:00:07.458,1,2018/05/21,09:12:11.933,81,8,428,18,393,440,CME,1
2018/05/29,21:24:07.403,1,2018/05/30,01:25:42.035,274,10,405,155,116,449,CME,1
2018/05/30,03:24:07.454,2,2018/05/30,07:48:07.470,93,40,224,122,102,512,CME,1
2018/05/31,14:12:07.503,2,2018/05/31,17:36:07.562,87,60,351,75,161,512,CME,1
2018/05/31,19:05:23.470,1,2018/05/31,20:12:08.324,80,18,207,25,180,248,CME,1
2018/06/03,02:12:07.576,2,2018/06/03,06:00:09.117,279,12,312,71,183,400,CME,1
2018/06/09,02:36:08.888,1,2018/06/09,06:36:07.820,250,6,1838,58,1736,1838,CME,1
2018/06/14,16:00:07.475,3,2018/06/14,22:36:07.399,259,56,286,74,116,369,CME,1
2018/06/14,17:24:07.517,1,2018/06/14,23:36:07.657,262,10,471,720,134,1838,CME,1
2018/06/19,21:12:12.906,1,2018/06/20,00:48:07.556,62,6,367,368,236,1077,CME,1
2018/06/21,00:12:08.577,8,2018/06/21,05:36:09.151,265,40,107,10,100,130,CME,1
2018/06/23,07:48:07.919,1,2018/06/23,10:36:07.603,107,12,306,183,123,612,CME,1
2018/06/29,22:36:07.974,4,2018/06/30,05:36:07.581,111,8,133,46,117,224,CME,1
2018/06/30,18:48:07.429,1,2018/06/30,23:24:07.522,92,6,172,295,149,762,CME,1
2018/06/30,18:48:07.429,1,2018/06/30,23:24:07.522,94,6,137,2,135,139,CME,1
2018/07/03,09:48:07.473,1,2018/07/03,11:24:07.602,293,8,217,52,154,300,CME,1
2018/07/05,11:12:07.503,4,2018/07/05,16:12:07.494,279,76,388,54,260,480,CME,1
2018/07/14,03:24:07.734,1,2018/07/14,04:36:07.483,260,26,233,31,169,260,CME,1
2018/08/02,09:36:07.583,4,2018/08/02,15:48:07.425,291,56,208,69,112,367,CME,1
2018/08/11,04:36:07.583,1,2018/08/11,04:36:07.583,75,8,113,10,95,122,CME,1
2018/08/14,09:24:08.835,2,2018/08/14,14:12:08.835,282,26,271,83,136,428,CME,1
2018/08/28,16:36:07.493,1,2018/08/28,19:48:07.459,103,16,278,51,212,374,CME,1
2018/09/03,05:12:07.584,1,2018/09/03,07:36:07.484,282,10,234,53,205,325,CME,1
2018/09/06,01:25:43.196,2,2018/09/06,03:48:07.597,266,14,416,87,250,494,CME,1
2018/09/07,12:24:07.543,1,2018/09/07,15:48:07.498,275,12,240,22,197,258,CME,1
2018/09/09,04:00:07.565,1,2018/09/09,07:36:07.615,266,6,317,166,200,585,CME,1
2018/09/16,11:24:07.437,1,2018/09/16,12:48:07.479,276,18,691,144,434,892,CME,1
2018/09/16,15:16:16.976,1,2018/09/16,17:00:07.504,276,10,459,35,403,499,CME,1
2018/09/30,15:24:07.542,1,2018/09/30,17:48:07.443,69,8,434,27,398,466,CME,1
2018/10/01,06:24:07.417,0,2018/10/01,08:48:07.518,75,8,664,408,568,1358,CME,1
2018/10/25,07:24:07.443,3,2018/10/25,12:36:07.425,117,20,186,83,99,381,CME,1
2018/10/25,08:00:07.518,1,2018/10/25,11:00:07.592,123,12,781,516,101,1420,CME,1
2018/11/04,06:24:07.501,1,2018/11/04,08:12:07.426,83,8,239,9,220,243,CME,1
2018/11/10,02:12:07.449,1,2018/11/10,05:36:07.408,288,10,264,40,200,312,CME,1
2018/11/13,02:24:08.584,1,2018/11/13,04:00:07.617,287,8,248,68,224,363,CME,1
2018/11/13,17:12:08.971,1,2018/11/13,17:36:07.554,243,16,159,86,102,303,CME,1
2018/12/01,18:36:07.426,2,2018/12/01,22:36:07.459,282,18,178,58,146,305,CME,1
2018/12/12,04:36:07.892,3,2018/12/12,09:48:07.477,92,26,179,55,105,292,CME,1
2018/12/12,06:24:08.817,1,2018/12/12,11:36:07.401,82,6,560,427,164,1157,CME,1
2018/12/12,07:00:07.393,1,2018/12/12,11:00:07.426,80,10,127,90,103,303,CME,1
2018/12/24,06:36:07.577,1,2018/12/24,09:48:07.544,99,28,366,44,306,462,CME,1
2019/01/02,23:24:07.600,2,2019/01/03,01:25:45.215,246,14,548,90,473,710,CME,1
2019/01/06,20:24:07.566,2,2019/01/07,03:12:13.085,87,32,184,31,132,240,CME,1
2019/01/06,22:12:07.492,2,2019/01/07,03:48:08.360,94,18,171,2,167,176,CME,1
2019/01/09,11:12:07.572,2,2019/01/09,15:26:51.896,264,34,179,37,107,236,CME,1
2019/01/09,11:12:07.572,2,2019/01/09,14:12:07.848,101,12,292,91,157,400,CME,1
2019/01/09,23:24:07.466,2,2019/01/10,03:12:12.208,94,6,1103,350,844,1644,CME,1
2019/01/10,00:48:07.408,1,2019/01/10,04:00:07.975,73,12,381,134,161,601,CME,1
2019/01/14,08:00:07.684,3,2019/01/14,12:48:07.885,87,24,306,110,108,504,CME,1
2019/01/23,17:36:07.811,0,2019/01/23,22:00:08.329,94,10,153,36,120,209,CME,1
2019/01/25,15:49:32.211,6,2019/01/25,15:55:17.307,75,20,106,7,101,117,CME,1
2019/02/07,02:36:07.649,3,2019/02/07,07:00:07.565,258,22,238,106,101,452,CME,1
2019/02/08,17:05:06.057,1,2019/02/08,19:48:07.444,269,8,291,64,184,348,CME,1
2019/02/08,17:17:07.548,1,2019/02/08,23:12:13.603,274,10,446,207,125,637,CME,1
2019/02/20,03:12:11.888,3,2019/02/20,07:36:07.409,78,14,201,22,168,240,CME,1
2019/02/24,01:36:16.594,4,2019/02/24,07:24:07.552,275,72,235,56,142,309,CME,1
2019/02/24,01:36:16.594,1,2019/02/24,07:36:08.543,283,32,306,19,274,337,CME,1
2019/02/27,17:36:07.541,3,2019/02/27,22:00:07.558,264,30,485,205,286,919,CME,1
2019/03/01,12:00:07.540,3,2019/03/01,16:00:07.472,279,12,194,103,124,428,CME,1
2019/03/01,12:00:07.540,2,2019/03/01,18:00:07.588,269,32,315,209,132,905,CME,1
2019/03/08,04:28:16.996,1,2019/03/08,06:24:07.419,294,58,281,59,186,417,CME,1
2019/03/08,04:28:16.996,1,2019/03/08,06:24:07.419,69,12,322,16,289,332,CME,1
2019/03/08,19:48:08.486,3,2019/03/09,01:25:43.352,101,28,229,56,132,357,CME,1
2019/03/08,23:24:08.436,1,2019/03/09,01:25:43.352,99,12,217,71,146,328,CME,1
2019/03/09,13:36:12.943,1,2019/03/09,15:36:07.560,284,14,224,20,190,258,CME,1
2019/03/12,09:36:07.504,2,2019/03/12,13:36:11.337,110,6,181,5,177,190,CME,1
2019/03/12,10:36:07.562,1,2019/03/12,14:48:07.586,118,14,213,9,201,226,CME,1
2019/03/20,08:24:07.598,2,2019/03/20,14:36:07.539,294,114,388,89,233,525,CME,1
2019/03/20,08:48:07.582,2,2019/03/20,10:24:07.614,270,38,329,471,129,1562,CME,1
2019/03/20,20:00:07.513,2,2019/03/20,21:12:11.863,250,10,221,74,110,327,CME,1
2019/03/20,21:12:11.863,2,2019/03/21,00:48:07.413,252,18,139,19,100,150,CME,1
2019/03/22,12:36:07.484,1,2019/03/22,15:12:13.076,94,18,240,242,173,781,CME,1
2019/03/26,14:12:09.141,1,2019/03/26,16:48:07.680,283,12,801,466,548,1893,CME,1
2019/03/27,04:36:07.537,3,2019/03/27,08:24:07.878,251,20,294,204,104,762,CME,1
2019/03/29,16:00:07.461,1,2019/03/29,18:36:07.452,274,26,779,429,480,1644,CME,1
2019/04/10,15:27:04.511,2,2019/04/10,19:36:07.538,115,16,250,30,192,300,CME,1
2019/04/17,09:48:07.558,2,2019/04/17,13:48:07.690,96,14,812,365,250,1302,CME,1
2019/04/18,11:12:07.696,1,2019/04/18,13:48:07.588,82,22,252,15,224,262,CME,1
2019/04/19,17:00:07.528,1,2019/04/19,19:00:07.544,276,22,282,37,215,372,CME,1
2019/04/20,00:48:08.402,2,2019/04/20,04:12:07.660,271,60,385,130,220,746,CME,1
2019/04/21,04:48:07.533,4,2019/04/21,08:48:07.565,271,80,449,161,155,761,CME,1
2019/04/21,16:36:09.140,2,2019/04/21,19:48:07.406,226,18,193,173,103,578,CME,1
2019/04/22,03:24:07.588,1,2019/04/22,05:12:07.413,270,50,531,240,159,1077,CME,1
2019/04/22,04:48:07.530,1,2019/04/22,05:36:08.296,273,24,108,16,102,148,CME,1
2019/04/27,08:36:07.403,3,2019/04/27,12:48:07.643,273,16,217,30,157,246,CME,1
2019/04/27,10:00:07.906,2,2019/04/27,13:48:07.404,272,26,242,97,104,422,CME,1
2019/04/27,15:48:07.528,3,2019/04/27,19:48:07.475,283,16,199,38,133,254,CME,1
2019/04/28,07:36:07.424,2,2019/04/28,11:12:07.887,257,64,400,110,229,710,CME,1
2019/04/30,12:24:07.393,4,2019/04/30,18:12:07.572,79,52,368,42,269,428,CME,1
2019/04/30,14:36:08.709,1,2019/04/30,16:48:07.425,139,36,422,3,422,428,CME,1
2019/04/30,14:48:07.602,1,2019/04/30,17:36:07.794,221,96,422,62,332,589,CME,1
2019/05/01,05:24:07.444,2,2019/05/01,08:48:07.514,120,42,323,76,187,466,CME,1
2019/05/01,16:36:07.376,2,2019/05/01,20:12:08.638,81,56,446,112,256,744,CME,1
2019/05/02,15:24:07.504,6,2019/05/02,20:48:07.498,97,28,246,73,117,355,CME,1
2019/05/03,14:53:31.066,1,2019/05/03,16:24:07.509,75,20,345,67,230,434,CME,1
2019/05/03,18:36:08.924,2,2019/05/03,20:36:07.648,101,76,496,83,351,710,CME,1
2019/05/03,22:12:07.887,6,2019/05/04,04:24:07.450,86,90,356,191,224,811,CME,1
2019/05/04,04:36:08.142,1,2019/05/04,06:00:07.389,96,6,222,14,208,246,CME,1
2019/05/04,16:12:07.499,1,2019/05/04,18:48:07.399,116,18,496,87,371,664,CME,1
2019/05/04,23:24:08.023,2,2019/05/05,04:24:07.433,64,26,325,112,124,449,CME,1
2019/05/05,02:00:08.124,2,2019/05/05,04:48:07.517,61,8,182,53,142,276,CME,1
2019/05/05,14:24:07.450,1,2019/05/05,17:00:07.851,57,8,265,18,254,297,CME,1
2019/05/06,00:00:07.383,1,2019/05/06,02:50:07.574,62,6,365,54,271,376,CME,1
2019/05/06,05:36:08.666,1,2019/05/06,07:12:07.400,51,20,376,85,215,440,CME,1
2019/05/06,09:24:09.509,9,2019/05/06,14:12:07.508,47,72,153,83,99,328,CME,1
2019/05/06,15:24:08.557,2,2019/05/06,16:48:07.398,72,30,244,129,106,496,CME,1
2019/05/06,21:24:07.505,1,2019/05/07,02:24:07.395,100,6,126,5,120,135,CME,1
2019/05/06,21:24:07.505,1,2019/05/07,04:12:07.718,91,16,276,6,262,281,CME,1
2019/05/06,23:12:07.429,1,2019/05/07,02:00:07.517,94,6,385,221,145,651,CME,1
2019/05/08,03:36:07.504,2,2019/05/08,06:12:08.994,101,64,694,104,434,892,CME,1
2019/05/11,03:24:07.592,1,2019/05/11,07:12:08.440,307,32,201,21,146,236,CME,1
2019/05/11,03:24:07.592,0,2019/05/11,07:12:08.440,309,20,145,12,132,168,CME,1
2019/05/12,20:24:07.463,2,2019/05/12,23:36:07.628,133,116,302,47,226,428,CME,1
2019/05/13,16:48:07.579,1,2019/05/13,19:48:08.753,234,38,312,63,224,459,CME,1
2019/05/18,11:48:07.467,3,2019/05/18,16:36:07.464,261,40,307,47,198,401,CME,1
2019/05/18,12:48:07.524,1,2019/05/18,17:12:07.439,250,6,1423,561,589,1894,CME,1
2019/05/18,17:36:07.422,1,2019/05/18,19:48:08.629,274,6,292,225,223,734,CME,1
2019/05/21,08:36:07.562,2,2019/05/21,12:48:07.485,254,34,344,66,232,512,CME,1
2019/06/18,03:12:13.888,1,2019/06/18,05:00:07.511,103,8,428,408,214,1077,CME,1
2019/06/18,07:48:07.493,2,2019/06/18,12:12:07.506,257,36,345,58,224,440,CME,1
2019/06/18,10:36:08.974,0,2019/06/18,14:24:07.615,254,10,297,25,254,336,CME,1
2019/06/19,21:24:07.599,0,2019/06/20,00:36:08.963,265,12,255,101,146,469,CME,1
2019/06/28,09:12:11.852,3,2019/06/28,12:12:09.525,87,20,762,240,437,1201,CME,1
2019/06/30,07:48:07.453,1,2019/06/30,12:00:07.476,80,6,190,78,154,343,CME,1
2019/07/11,16:36:07.519,2,2019/07/11,21:36:07.407,87,8,238,18,224,274,CME,1
2019/07/11,16:48:07.411,0,2019/07/11,21:24:07.416,87,12,301,89,155,372,CME,1
2019/07/17,04:00:07.486,3,2019/07/17,08:00:07.417,258,14,791,750,303,1953,CME,1
2019/07/18,19:00:07.435,8,2019/07/18,20:12:08.984,276,34,111,10,100,135,CME,1
2019/07/23,18:24:08.719,1,2019/07/23,19:48:07.561,119,8,248,38,192,300,CME,1
2019/07/31,02:00:07.525,2,2019/07/31,05:36:07.573,252,10,409,41,339,459,CME,1
2019/08/04,17:36:07.570,2,2019/08/04,21:12:12.918,282,26,411,155,228,694,CME,1
2019/08/06,00:12:07.478,0,2019/08/06,01:48:08.510,267,8,264,14,251,289,CME,1
2019/08/06,02:24:07.485,1,2019/08/06,03:48:07.426,269,16,500,100,367,679,CME,1
2019/08/06,03:12:12.952,2,2019/08/06,03:48:07.426,261,8,429,240,124,679,CME,1
2019/08/13,00:24:07.400,3,2019/08/13,07:24:07.404,80,18,140,25,119,185,CME,1
2019/08/13,01:36:19.649,5,2019/08/13,05:00:07.808,83,28,129,11,105,149,CME,1
2019/08/27,10:12:07.466,5,2019/08/27,15:24:07.448,288,18,167,40,106,222,CME,1
2019/09/01,03:24:07.415,1,2019/09/01,03:36:07.505,94,10,303,100,167,416,CME,1
2019/09/07,04:07:17.688,1,2019/09/07,06:04:32.606,255,20,450,92,251,520,CME,1
2019/09/07,04:07:17.688,0,2019/09/07,06:54:47.471,257,8,780,715,699,2035,CME,1
2019/09/07,04:35:13.568,1,2019/09/07,07:11:32.460,259,8,622,116,533,819,CME,1
2019/09/07,21:09:02.474,0,2019/09/07,22:16:04.126,276,10,1158,634,111,1810,CME,1
2019/09/11,11:48:07.511,1,2019/09/11,12:24:07.586,76,6,114,543,99,1201,CME,1
2019/10/14,00:00:07.418,6,2019/10/14,01:36:07.451,274,34,139,18,105,176,CME,1
2019/10/14,00:36:07.393,2,2019/10/14,01:36:07.451,269,12,140,8,125,144,CME,1
